geoid,land,water
28099,364885.6454139753,946.6527134617951
28101,369826.6653652461,1118.2333957685712
28103,444900.9567911912,3085.8371675817793
28105,293252.232842253,2384.4798189213366
28107,438491.1882298869,12792.58091458563
28109,518966.2412339443,5134.51120127704
28111,414212.4111039176,1916.1386853016907
28113,261770.9784870245,1072.70945869143
28115,318553.86002975143,2099.531735716086
28117,265583.22674863966,2064.216207133432
28119,259207.27279915786,908.3588263493177
28121,496266.78684214427,19627.550990150386
28123,389907.7499592276,741.6915831039373
28125,276300.55400977546,2176.122969413323
28127,377065.3869913958,834.8519592968375
28129,407211.04387105064,642.333068107125
28131,285109.9672338554,1658.6570822810772
28133,446565.2404580341,5868.08414425011
28135,412939.7757767751,4430.5026613226055
28137,259048.37553065832,3976.1474328244612
28139,292998.91174886207,1371.7447601350182
28141,271553.55782013707,12938.380373919532
28143,290991.6288183925,16689.20867042596
28145,265983.8499478608,837.0657744522914
28147,258513.82874623782,305.5583835368656
28149,376648.9122430724,19225.027552225674
28151,463833.6648660937,23350.339028283655
28153,518857.973342295,1792.865579733423
28155,269399.8099761296,1466.6403087826116
28157,433987.62250238453,6182.359656622665
28159,388624.74758207594,1829.846350009637
28161,298962.1943926896,17840.282836569586
28163,590076.2418269967,7784.790183006084
29001,363086.9493879205,1351.2963136851781
29003,276920.8213281408,2393.6338296852373
29005,350262.3347484222,1818.492361979411
29007,443029.9600183846,2935.8430981056918
29009,498080.2861971998,8139.662602610419
29011,378827.62932248705,3074.0954715507823
29013,535480.2842203585,9402.458449266838
29015,450587.2580222691,31031.44487330918
29017,395458.05933489173,2108.1292656528767
29019,438750.87005727895,3518.70042452667
29021,261126.64658525374,4253.025308510796
29023,444587.90716753236,2766.3761533633483
29025,272890.7209540236,2076.226506476626
29027,534129.3486802113,8178.961219315716
29029,419854.1419767424,33693.240932476045
29031,370261.9519825247,4985.313057531024
29033,444557.45318592683,4332.6146691508975
29035,324709.08531552856,1063.8487617560281
29037,445812.8838160944,3717.5125900080557
29039,303668.8190350049,15469.646837301018
29041,480753.22200422053,9971.510257335316
29043,360092.4160954419,744.4391454115042
29045,322989.2958985485,4578.425001111973
29047,254503.48097043138,7045.001309657364
29049,268132.99372847093,2896.0347034490937
29051,250567.94205878137,4759.106566572602
29053,361450.15542914753,2825.4016694424813
29055,475210.07719565294,791.6152276085656
29057,313606.9992537424,10395.711242790707
29059,346123.8414474432,1297.8022466801422
29061,360503.29490024364,3685.296501485102
29063,269668.64532007533,2856.8020638223215
29065,481766.252847887,1116.7623787331413
29067,520718.2348783995,622.7482542020233
29069,346301.17622057593,3896.3512451629163
29071,590515.8424062112,5122.277271761316
29073,332162.51488808607,4450.188788344543
29075,314509.70777343423,188.3890226002382
29077,432204.0841541343,1638.7463366659583
29079,278582.3431005767,1758.8950445530609
29081,462402.15302728536,2496.6917560775514
29083,446043.56414602924,22643.839915391192
29085,255236.71389670015,8267.065329662997
29087,296123.31486634084,4902.33316694919
29089,296820.87989206443,4915.678822593319
29091,593438.4453625773,719.9413866553327
29093,352168.769119762,1152.1273283483986
29095,386868.31073968456,7590.530683048091
29097,408626.43605165486,1787.4734979712666
29099,420249.5781914867,4892.110673460411
29101,530740.7614792703,2501.444576782987
29103,322565.3242266844,1805.600391414578
29105,489407.9254038934,2104.1874440924566
29107,402198.34118304064,6724.979366718888
29109,391511.26305333024,1050.0306410402138
29111,323226.5593571312,3682.2514245612647
29113,400998.8541733591,8897.056730403325
29115,393976.0950465299,3704.371537438903
29117,340685.44303484674,3992.416836757387
29119,345266.99144521926,128.55670816386038
29121,512772.40329539444,7144.508087751985
29123,316409.10285999515,2054.173606203328
29125,337266.2600139367,1887.0237665745788
29127,279630.99390638666,4723.20688138458
29129,290454.2603401155,815.9758429992636
29131,379260.27487978333,4734.306103991737
29133,263412.9703029015,10994.90271469732
29135,265616.07863874704,2461.2991306840363
29137,414497.7619685386,14406.393104777531
29139,342429.76801767293,3484.3399573990696
29141,382482.88549640955,10483.914936518684
29143,431897.5393267867,13909.938816761636
29145,399841.9169430126,1165.6610310215822
29147,561256.5290126172,583.5605877149197
29149,505469.26975482225,1119.0429122826092
29151,388206.5734915465,4386.464567590675
29153,476781.33886519424,6566.8214368671015
29155,315212.8398313754,13384.355277919176
29157,303587.2753196305,6274.939335682479
29159,436622.37809066783,2595.588431524688
29161,429937.8424259796,1627.8870531720888
29163,429080.4564526571,9137.072446291693
29165,268925.2039853121,4230.407525834845
29167,406736.5720583366,4407.9360294153985
29169,350144.38058148784,2802.6620639211633
29171,331082.3332163702,1468.6285169242326
29173,300659.65464582416,8993.784069624351
29175,308935.2952659593,3275.1795219009305
29177,364035.4338919557,3283.3283088616854
29179,517425.16667243245,3798.7135705213423
29181,402904.6569439022,1345.000074131549
29183,358671.473438666,20596.98655253703
29185,431987.3158448773,17331.69790899611
29186,319457.67755741486,4877.800319259871
29187,289221.1294682791,1769.4229600233266
29189,324886.9254187197,9819.412334501316
29195,483514.8725184464,7311.184226783234
29197,196675.05325116264,547.5877593986448
29199,279406.44425554626,1741.4664703004305
29201,268792.5070301419,3755.9273115452474
29203,642444.6882274158,114.65951379588125
29205,320552.287452494,930.2533322131233
29207,526859.1018715745,3714.284655263587
29209,296981.7621563385,29914.34569023885
29211,414707.8144536752,2254.385869538358
29213,404756.75239568454,12292.440311747874
29215,753449.4761370544,1253.090050063506
29217,528891.2754580094,6675.737485359019
29219,274304.1167720158,5868.307033107149
29221,486316.8520779073,1675.1202166618068
29223,485872.454199058,9528.123779918258
29225,379239.7715759873,768.6322235016778
29227,170626.20056043452,138.0183648557153
29229,436333.39132067823,873.1028501109502
29510,39651.21378056073,2634.97674740416
30001,3547316.2187473746,19359.527386665217
30003,3198149.987644742,12160.144655362428
30005,2705355.8549097325,7185.638989241041
30007,763109.1352307715,29278.82802963285
30009,1310529.8305352791,8750.173467824436
30011,2137902.663546552,4819.371315044256
30013,1726829.635075095,8499.661960136995
30015,2542421.769223546,15460.207667178998
30017,2421315.2120409403,6328.970115101585
30019,912649.6528172459,252.4666037372185
30021,1518025.939123172,7389.899082251424
30023,471476.4827545307,3014.5522701551326
30025,1037151.0274632678,1461.7088310443157
30027,2777168.2348783994,6844.892089175311
30029,3255778.3395027253,108054.24205433347
30031,1667193.636547842,18421.146271430196
30033,2992995.38432266,110422.48755825504
30035,1916744.1769668334,26216.177727917446
30037,751629.8058247629,647.8583395521466
30039,1105382.683117281,3594.4826359201948
30041,1855467.1661485694,11046.094008688216
30043,1060391.070360724,1632.1629609129052
30045,1196598.520828494,510.70187750502856
30047,953899.5774501712,104658.62174624276
30049,2213360.4886257495,25081.37667228419
30051,915188.3645591891,10974.303286992877
30053,2312001.9558373652,39931.29883415784
30055,1691006.1781232858,25474.41324879042
30057,2296419.6925517563,9845.114730927187
30059,1530794.5701111478,1847.007556475885
30061,780555.7236968909,2445.650702025768
30063,1659549.9458839693,15933.979925176556
30065,1196131.7544960785,1759.0630760639112
30067,1793586.5340041413,6883.476819064657
30069,1059598.764474185,12090.19289029025
30071,3289885.726711574,45853.68631482186
30073,1039721.7543972364,10867.848900134919
30075,2110843.6916522933,386.95630686507565
30077,1488672.2528083501,4008.2461463949826
30079,1111424.7100220912,3729.541422238476
30081,1530226.4810247945,5992.771432666314
30083,1333940.1340792615,12269.295206654047
30085,1506839.8975996205,9332.092783046608
30087,3205203.582530653,10930.508097636191
30089,1766654.4726034505,18877.839361875627
30091,1072512.2705010797,18550.628882639874
30093,459508.9249442778,375.1493750710427
30095,1149916.4791962162,5864.4279762581355
30097,1187490.3732770593,4365.132720183055
30099,1453824.765867858,13012.02636117879
30101,1225609.192312064,19280.683048091607
30103,625791.8682632955,4237.843908610626
30105,3152700.7521881163,86850.2023791285
30107,910386.9187468803,3215.0667431045304
30109,568709.7411326312,434.12571722273566
30111,1685439.7903559797,9848.788443385736
31001,360494.0865263439,613.1692225577361
31003,548618.8808112957,879.3145796988282
31005,457826.4956039991,1889.049534700978
31007,477574.39026801026,98.11779997331264
31009,454840.07007902424,2333.634966368987
31011,439394.0076997969,424.6707323702821
31013,688186.575764914,1628.0911620367394
31015,345558.1818990526,2938.159461903797
31017,781666.831815284,2425.1886647919623
31019,619577.7827747933,4677.1835447729845
31021,314614.62615459884,3505.500808033883
31023,374335.8781870388,3782.9593808533036
31025,356715.61160998896,5454.512634486985
31027,473754.95767088555,3586.4410926001888
31029,572427.3794991672,1971.4479868342369
31031,3814487.5958150267,31536.501633365126
31033,765622.6721458118,72.29036833495599
31035,366264.9320707907,799.3550555245301
31037,263451.68253905495,3118.4026628052366
31039,365132.8778361495,2644.405292004171
31041,1648378.5653568446,230.53824446607987
31043,169122.77592998027,2026.2000662241837
31045,893735.8430981056,2945.986517942306
31047,648382.5217576096,4053.9539297134074
31049,281504.41799320956,551.2807460599082
31051,304719.3189287497,4219.437292122781
31053,338634.1659953643,8884.962662409867
31055,210228.38966507366,6953.415981773523
31057,588593.6632351996,752.7638712483258
31059,368236.80161903304,738.8419663640452
31061,368521.71016541217,120.56236192999016
31063,623738.0245424848,3512.066639320362
31065,460243.8203940833,967.6250228572276
31067,544934.8907548074,5438.9667544713675
31069,1090739.4812274207,17019.277167977147
31071,364370.98021676065,1314.9834686645943
31073,293218.9994217739,2923.7052924983814
31075,496782.86424536555,4480.230845643288
31077,364678.83890226,540.8818194847363
31079,349608.8241253713,3763.2040643857213
31081,346814.34494892333,1818.7594826606307
31083,354218.1570402732,13180.541951043524
31085,456359.1312770889,141.04416757683734
31087,454362.82031006756,5461.859318088592
31089,1543933.7249126483,3262.1595508616556
31091,461542.0825034718,218.19237631151066
31093,364375.9457950114,4002.9563661703146
31095,364909.14363234706,3516.887166840464
31097,240672.57775163953,436.5189307265386
31099,330395.326747157,67.86347933953732
31101,679423.5251528345,30807.13812684402
31103,494768.182492105,541.7676914941461
31105,609180.7220907074,357.9184849488245
31107,709389.3974587704,20031.95860494309
31109,536033.4891743228,5650.692388666768
31111,1641013.5406216178,7059.929673870605
31113,365222.4037896048,297.412314732904
31115,360653.36384258413,4834.730383556634
31117,549743.1551869845,662.407150234997
31119,366558.83425668295,1729.2621934042688
31121,310944.8574944525,6993.355095061356
31123,911255.6399282407,3854.511893171496
31125,282645.375179769,4222.019788181454
31127,260720.80773735687,1425.782705603851
31129,368099.0165214512,424.64626895914364
31131,394036.50608125806,2135.0931339359404
31133,275887.52390742453,1199.0434559139678
31135,565334.1163272265,701.8221534720747
31137,345465.01979312353,406.8670524801945
31139,366878.8356898929,860.4060926248993
31141,431423.50983231445,6713.2258096400665
31143,280540.9260513089,1469.6317638860746
31145,458870.3397201781,653.2121200140356
31147,353177.8447981892,1748.9157025446889
31149,645306.7832838299,2176.4404995477976
31151,367370.9270891506,1466.4767251646956
31153,152926.58826843527,5488.015152488596
31155,480149.43981259543,6135.038276589751
31157,473225.97618894646,3804.8472148777078
31159,365713.3355243324,2853.4557657047685
31161,1562157.7699747458,18518.504964342723
31163,362129.95507628133,3721.934042689888
31165,1322639.8009815016,462.74593141349095
31167,273668.05696268217,2173.0388498737293
31169,367236.16754718474,747.5771338766352
31171,456255.87690209196,501.21773424333924
31173,251893.3827708396,1595.9684792654057
31175,363591.2255427665,1501.637071704976
31177,249572.5251182398,2072.8673588905967
31179,283465.1816470053,268.77678002204175
31181,367944.02845663053,83.3339922804347
31183,368116.9763718043,261.7965533771862
31185,366405.95523442863,2123.9941584339463
32001,3155564.5984788206,59899.65108750982
32003,5050651.974617357,108325.18149874223
32005,454221.37558502145,17870.044923718637
32007,10988289.101426784,21185.874480461393
32009,2292406.9626821782,4584.297702416194
32011,2672432.021369654,2738.635633552927
32013,6170100.591322655,10921.301700577731
32015,3513672.5901068975,18805.770893977056
32017,6805360.759700113,2422.3009938569658
32019,1280788.8780437177,14728.09289177288
32021,2401816.524169356,38485.80924469836
32023,11636414.140345847,10676.91518856595
32027,3863413.099786007,19752.305491170933
32029,168269.27296718938,462.3557523610898
32031,4033522.111711302,153488.4480807342
32033,5679737.918287264,13511.432814577227
32510,92582.79431460441,8052.535546077699
33001,257021.68273673908,43784.59422861181
33003,596484.2616250623,39350.85547807436
33005,452286.21029637795,14237.531814789738
33007,1148521.3138087306,22872.93555991559
33009,1093495.729775678,26314.160855576916
33011,560900.0328649867,10286.42725471106
33013,596963.8233099242,14220.26237626209
33015,444877.95401867124,64079.93629628897
33017,235177.09681086076,9679.542163553964
33019,344009.38307725,9356.788473038356
34001,355580.02797230444,74394.16708262703
34003,148969.64387203904,8749.203827164765
34005,511319.72072174476,13598.693555003138
34007,141660.82864245365,3887.372679064756
34009,161270.76177579653,235725.184216899
34011,309350.56685924396,124470.0718581814
34013,80694.50388696422,2134.112867754259
34015,206051.81375189652,9482.385108454455
34017,29594.485106971824,10337.596062132121
34019,273804.27837879246,6128.276985119327
34021,143589.4790034743,2878.200382518792
34023,197896.05027107435,8765.474466623506
34025,299770.24384337483,126133.48225537824
34027,294738.4485749445,13436.796676929767
34029,402451.05983404414,183043.5372115665
34031,119041.65871811725,7927.086926654245
34033,212380.5641905082,26052.399391132876
34035,193190.818560563,1979.1401234537393
34037,331998.872212036,10683.525992992098
34039,65772.14482339394,1741.1736506822574
34041,228159.0136550313,3936.704506703963
35001,743121.8784440282,4000.7388444374155
35003,4431475.273668968,3507.519163005392
35005,3882971.42673579,5076.850447013239
35006,2905521.8169148425,1438.0873071961964
35007,2405101.7863232233,6498.7713931294875
35009,899487.0348863069,2023.9380655619418
35011,1486772.8678531009,7202.459437687491
35013,2437230.345502439,4355.867759200961
35015,2672900.7783812634,13918.416253589203
35017,2535157.455904084,3792.142055816114
35019,1939051.9756057782,713.6794947193627
35021,1360304.8017475277,287.28940462482024
35023,2200612.711583796,5844.083313976762
35025,2810510.289458988,2092.7758805592484
35027,3091910.8157929853,137.06997524006266
35028,69886.68943328902,56.80181671715849
35029,1897754.0063160078,107.1596249932046
35031,3488333.994751486,3478.879180401595
35033,1233715.9854801006,1505.6868782216336
35035,4232035.102276827,9129.665963240635
35037,1839286.3400265884,4627.984165501154
35039,3750986.3331076438,22604.418487419876
35041,1565466.7223476968,4620.351087015612
35043,2374467.9835724486,2682.1686443316544
35045,3530991.3624390266,13598.385414864857
35047,3022112.8371132184,12696.328264382755
35049,1221121.8586756152,874.1468694246897
35051,2675886.247115047,36568.49038513811
35053,4253683.516108786,1196.733022639775
35055,1409517.2667203709,835.9879017312187
35057,2140937.5935910805,569.2030364282431
35059,2447297.154831153,4562.598903841496
35061,682708.7079859446,688.8807618746386
36001,334601.05909272865,6711.796306272023
36003,658751.5201909628,3250.3659627464253
36005,26912.386640506465,9805.789426864285
36007,451705.0703508399,6223.4483031288455
36009,837348.8331694202,9046.087583953979
36011,442612.42148233444,110136.79124061618
36013,678542.833208957,281573.2434529487
36015,260705.49586593063,2192.8937497220068
36017,571894.8359963032,3227.8055084682937
36019,664162.20254716,51054.65076627311
36021,406186.1146666798,8664.436872044003
36023,319214.3486555008,1757.6150398086418
36025,923173.2661866237,15991.933004848202
36027,509204.21808513266,19016.29460865955
36029,667329.9138097191,117856.52580025006
36031,1148232.1491230237,78176.40466929915
36033,1042692.9723291638,43665.35412640912
36035,317093.91429404524,23948.544056379513
36037,315478.67433022143,1517.8694098634496
36039,414182.96901795466,6968.627775608743
36041,1099120.7711657926,57873.484380482645
36043,903368.4258906905,29757.001724794038
36045,811961.7043831514,376746.3932530406
36047,44397.92752899779,17568.473581987022
36049,815770.0382518792,9788.562737529837
36051,404327.45956124004,5437.822410461444
36053,419112.9809284235,4119.373538990723
36055,420610.40683394036,454079.23476473114
36057,257994.52711484954,4595.769065398852
36059,182163.71384233702,108054.82102173043
36061,14500.459368498045,7055.069362419258
36063,334305.39134044666,395082.31740163977
36065,775890.9339586741,28995.426577642913
36067,498167.05495124613,17427.9110223729
36069,412199.69284828234,11816.81303529156
36071,519884.66860726586,16825.897609504653
36073,250408.18041642162,272740.32113786985
36075,609051.4818896626,230667.7809462151
36077,641104.9878177154,8979.584665642004
36079,147399.26856871747,10201.193023727037
36081,69608.82165431965,44331.12215396628
36083,417562.24109556543,8295.1861443193
36085,36811.92010595869,28652.499221618735
36087,110999.54804465684,16521.86386482359
36089,1714726.9164240917,90913.88706305629
36091,518397.0708153976,21639.453304537343
36093,130930.21774906965,3113.619942375076
36095,397963.7476957443,2885.4343861660645
36097,210133.06909554568,8956.666155982663
36099,207173.8646753285,42706.91869745927
36101,889950.4225498288,8662.43532022358
36103,583377.3068502493,935428.2003825188
36105,619607.1161344845,18294.432967782428
36107,331909.8216889144,2732.9616047997706
36109,303775.2716921267,10821.460836302713
36111,719510.385088686,23375.395738918567
36113,555036.3575710551,41188.2135779345
36115,531946.6640802993,9421.35161582066
36117,386448.54504480015,498706.39013951557
36119,275529.99807257974,44466.34600653346
36121,379360.50196942815,2263.0938554830163
36123,216411.16594100118,24093.93307403765
37001,270988.9361134311,6925.183722688702
37003,166390.28110683343,2334.1519103700152
37005,150017.79256015774,918.0055648082711
37007,340132.6502522944,3610.7337540710573
37009,272038.5147991282,1999.8527253228428
37011,158296.0344563439,110.03222251325718
37013,532480.1161888476,83742.037283227
37015,447472.5055969319,26956.241382207438
37017,559908.3736526591,8161.339903035934
37019,543479.3793212515,128227.34613997025
37021,420089.2257206822,2209.8125460233364
37023,323996.95492307615,5114.926140266774
37025,231192.39978650113,1731.3895217526674
37027,302010.0796667045,1739.2252264718818
37029,153810.28229293824,44753.93366709004
37031,324881.3734599171,526581.3944638559
37033,272233.9527436086,2135.9478706948103
37035,256878.32393510028,9376.494862683661
37037,436143.36769742466,17609.72087000786
37039,291436.22067479475,7229.68597875884
37041,110500.46875849423,39034.2542119075
37043,137589.26871698056,3710.9645502933136
37045,297118.0253332213,2521.792204326317
37047,600395.0329391182,10803.288475509407
37049,452285.2604241313,42615.03560785399
37051,417614.96098209475,3800.40401694153
37053,167640.05228745248,169272.974108321
37055,245257.42699277957,741451.2340431841
37057,354030.4779508063,9254.638905225285
37059,168764.8693060793,1828.355811666329
37061,521431.5276535388,3507.232768121457
37063,183293.01557256735,7339.461706112887
37065,323476.2237883198,918.5104006563113
37067,260971.67211121708,2920.393836208814
37069,314720.97206229024,1804.8640180287925
37071,227682.88747325086,5080.628684955744
37073,217991.65649417078,3284.52355653519
37075,186861.12195628215,6188.991712092832
37077,340473.64055094565,3583.9270446716714
37079,170712.86898978468,300.8231072980039
37081,413294.66796479246,7591.893715127284
37083,463188.5125751817,4184.360714232763
37085,380817.92896220775,4042.9898736304194
37087,354284.17489115015,596.6398639933183
37089,238738.8535803067,1373.1381861492614
37091,226023.60941569513,4630.959311663858
37093,249670.19195129062,983.727136594792
37095,391892.3787825623,541892.1912297435
37097,367473.86245138204,15294.199206298215
37099,314356.349861374,2417.0492678274018
37101,506388.3163736823,2857.167038148095
37103,301675.12985376315,1490.4955941149433
37105,163232.89785166772,2656.878913528019
37107,255415.3153308985,1457.9945933390331
37109,189326.37847615188,5776.700948389615
37111,281570.92461809894,3453.8326010783667
37113,329973.1910666541,2617.7018725629255
37115,287753.40090835857,1196.1772831281537
37117,292111.66632895626,184.49118575883523
37119,335082.0937714673,14007.24537048477
37121,141600.65038078904,402.6598399746964
37123,314576.3648853679,6404.946304048077
37125,446509.61263794644,5124.056676040189
37127,345882.91070113616,1526.5727008100107
37129,123006.41830950415,87463.27770172429
37131,343448.9483204262,8904.219814868811
37133,487631.6410748086,91691.67527416318
37135,254419.57048180563,2193.469751856995
37137,215366.14683977206,144074.83456309335
37139,145203.05891481295,39968.06561136288
37141,557628.6760599576,40237.01511789387
37143,158171.93478400537,52344.16238762892
37145,251093.8231122401,7714.306894728258
37147,417513.61994237505,2038.3126671048665
37149,152119.49511473093,485.3231888427077
37151,500678.11414281686,4898.308812264323
37153,303169.026850447,3839.5175518797287
37155,606254.0940383408,1259.6141205774354
37157,362002.73545415455,4563.656019728876
37159,327345.67491833173,7965.58220447458
37161,361882.44910869165,1156.8067588204187
37163,605248.8667757224,1216.7028263888544
37165,204246.2684649333,949.3743297272453
37167,252880.1231077922,6237.614100809022
37169,287368.17878552753,4345.181696426365
37171,341607.2322739111,2541.84997751343
37173,337746.3668127882,8009.76114814943
37175,242189.0767162689,1271.5324967999882
37177,250097.8257216706,132094.60890665848
37179,404346.3203570175,5025.513608081327
37181,161534.07431934882,10424.71570550995
37183,534278.1104362394,14357.00271321469
37185,274614.3659528622,9737.702811562545
37187,221766.06060007017,48255.23986498174
37189,199947.73997617906,576.3522830046011
37191,354506.5203639365,2435.2688257068444
37193,482905.2032934176,1695.7428722515729
37195,235246.8209920778,3542.136619502528
37197,214361.91689359158,1788.0574074714716
37199,200057.05336977312,378.3595182437742
38001,632085.2710496533,700.2599546314921
38003,954593.7924711999,13983.997222537968
38005,888730.721596497,32545.76239355945
38007,735256.9280874555,2962.910503452059
38009,1067789.9638238042,18499.527534928315
38011,743615.1287665004,3357.6595187379844
38013,706292.3810065087,16234.899897698462
38015,1044819.719733324,22886.49051363279
38017,1129544.2889054723,1910.6324409542212
38019,952799.6738211848,13573.872582693743
38021,724140.4204741453,6822.712423953386
38023,806876.2057496429,21406.57151470523
38025,1285413.522830046,47092.26190182017
38027,403308.77470433863,8924.005031061119
38029,966677.3493523373,28535.876457302697
38031,406688.25509160187,7277.457831503932
38033,640964.6862011534,1024.861250450967
38035,919265.3264506308,2015.530312390347
38037,1061855.4091320185,4339.972719590003
38039,453642.2947668068,4882.651734925349
38041,724614.0523764103,997.541797838324
38043,864746.4075851401,52318.43305674029
38045,733402.2696609222,3166.2518594663516
38047,635387.9560943546,11790.770127951053
38049,1199338.0346737965,24064.263898429894
38051,623828.4714568825,12804.412804001126
38053,1766691.0416965252,64296.47998695284
38055,1350782.6561828183,139147.94309662306
38057,667489.4399608586,44504.2025175074
38059,1232715.3818021873,12368.818787899754
38061,1168182.1760574866,74405.25666813282
38063,628335.9634383201,17305.73407530777
38065,462406.936489031,5553.993960749815
38067,715964.5228646407,1732.4315642251029
38069,651810.9324266221,40882.49605867265
38071,759644.3506817631,72941.09358860944
38073,551907.939983098,884.9144769030804
38075,561313.3977948335,10044.413199369388
38077,918887.3623006479,6186.503115996105
38079,577967.5565747271,23212.602857524103
38081,549446.1555378737,5369.20031827145
38083,622324.2672096391,21286.417617609703
38085,700219.6700651863,21856.426958184864
38087,777527.3327962914,2712.7204795817
38089,854242.7000192741,3486.4074862980187
38091,455813.5374092506,2081.8303573634867
38093,1421917.7258417637,48756.958975600835
38095,655716.580262228,10829.029914551034
38097,551647.0176877875,361.3132156783284
38099,820266.9978699535,7953.0744824382355
38101,1288421.1319393306,27384.40247500531
38103,813243.2238822198,12594.288905472391
38105,1329704.9959721859,45102.18688069269
39001,373674.6351492268,1523.635361737248
39003,257599.74276352528,2783.9272917768344
39005,270689.90130619786,2461.879086501633
39007,449326.14693861414,426132.4120429172
39009,322319.95596585993,3079.8878636770237
39011,256891.3644158681,332.4024058158671
39013,340563.4719263824,5852.014154183737
39015,313610.7011361895,2198.005120018978
39017,298873.269646096,1943.223140904306
39019,252549.12648324872,2765.7628383487445
39021,274193.9236840414,899.1877653291688
39023,254388.80242953796,3229.7242800591075
39025,289349.81121165544,4900.384495633652
39027,261557.6419742714,2310.86669664876
39029,340431.9368596887,1792.7729152972922
39031,360904.73008703045,2284.031323050464
39033,257142.4949219889,583.048338711989
39035,292575.9411000133,504561.70042946876
39037,382783.64386215486,1049.1556416579767
39039,263327.5900327661,1748.0209347494106
39041,283643.8769811656,9046.650983725654
39043,160953.69817586968,239606.72694385276
39045,322823.4144497215,2655.630538244466
39047,260070.7459610661,418.6052890389092
39049,340721.7212851445,7197.086383022886
39051,259483.3149651829,1141.9070588060868
39053,298579.1124476755,2986.3407679040047
39055,256107.15270604863,5200.42205561843
39057,264786.91701714415,1614.849043455914
39059,334242.149468971,3871.1680166845404
39061,259794.95460678154,4287.448787454965
39063,340068.65372165083,1472.7064934294738
39065,301058.7697622354,155.65697849690872
39067,257492.22112946826,5398.54702164147
39069,266246.2931754496,2393.867096959124
39071,353973.20218638645,3013.44326218352
39073,269649.12895430037,1472.500407723519
39075,270421.02494279516,925.4273683794349
39077,314556.3071121808,2129.039551652392
39079,268998.4148203792,782.7911022372901
39081,261251.6729019536,1759.575325066842
39083,336323.55060466635,2648.615469771625
39085,146730.98723454727,479954.597638663
39087,290156.9742961209,2498.2413525548204
39089,436718.36584413593,3193.6054125914907
39091,293397.2561442699,5336.875009266443
39093,314385.0481607963,276619.9898192673
39095,218225.85733136308,163138.7505374537
39097,298168.49310329487,474.199502824412
39099,263363.5206060995,8756.01528098328
39101,258404.51016343533,224.51406769693045
39103,269692.17195554083,1037.4604013976268
39105,275264.8912984388,1858.1873353661852
39107,295967.34357007657,7024.187147566261
39109,260208.76951513023,1968.7945715937788
39111,291662.6149656771,1110.8321019259376
39113,295522.0314021241,1653.9877831207405
39115,266512.66389249935,3428.2050775168896
39117,259925.23808582456,696.6761884522815
39119,425349.2243368933,5104.366842440806
39121,254727.48180070473,4196.954923076162
39123,163111.96112541575,211328.54015211793
39125,266518.0507850531,1543.2686082543007
39127,261111.68313210734,2879.684990338188
39129,320734.22925428604,3459.194783115798
39131,281780.06108439626,2364.206322926911
39133,311939.37299535936,10655.63004403414
39135,271503.9326786694,1498.8007986438868
39137,308813.3790148411,1137.6635218416254
39139,316966.94375392277,3081.6190824491086
39141,441079.4074912401,2455.9401610137243
39143,261414.18309504158,5920.294252828118
39145,390537.73518233886,3796.488141423227
39147,352654.545993684,1132.9655584823788
39149,260923.72357828045,1929.4524643797906
39151,368197.4375194595,3374.720894718374
39153,264203.07794191054,4682.232644568876
39155,395600.1462862565,11803.279085513212
39157,363160.3937373667,2567.654428371626
39159,276314.16579768015,3283.6875997687093
39161,261857.07635055325,810.9628205571727
39163,263910.465397864,1675.6697785443528
39165,256850.33309775975,3830.852068023109
39167,404461.5301740114,5136.063268805939
39169,355111.5237492772,1249.2843834479077
39171,269417.92105484253,1360.8286424536554
39173,394999.69037723076,2111.647301858725
39175,260392.95602022306,440.7197184977983
40001,367026.52599793416,2286.896260310463
40003,554530.4735029134,9525.082409571865
40005,624331.671962954,9213.02614866835
40007,1161404.8269522544,1815.5214166044784
40009,577154.9463040481,1365.788290180535
40011,594190.5128914764,6635.208532047069
40013,578850.7887596803,25270.783768156052
40015,818102.2133209452,7615.91085434139
40017,573843.8367030241,5740.079963230752
40019,526192.7059497981,7416.344771007645
40021,479620.80576051556,17204.475815817696
40023,493027.980953134,18697.706122771728
40025,1174271.8848687625,3934.9023687500926
40027,344842.4576091093,12332.56994311639
40029,330676.28161092795,2984.9708168802476
40031,684344.761123439,9224.702114725986
40033,404898.2989280578,5954.078223610404
40035,487265.9338351215,913.7523907424521
40037,608095.4354734288,12591.908047226738
40039,632844.4161646314,8481.066308199443
40041,472415.3916863939,34657.398822791
40043,639666.8649273758,5604.315691672062
40045,788168.1469089615,235.30218490385138
40047,677433.6386729464,1007.183347088854
40049,513319.6107599472,7440.795579782844
40051,704317.1542875216,2817.95466114469
40053,640557.0837637081,1735.1603465402807
40055,409167.3475237592,2757.056582140227
40057,343803.93613814167,939.1011796800482
40059,664970.1724299827,1299.6365083052044
40061,368973.1379390441,31201.085532981124
40063,514973.61831148097,6549.488492312558
40065,513696.0344563439,1016.694177708149
40067,485651.88022318535,9760.034693564887
40069,411482.49259920034,9793.593057333339
40071,588623.7655861581,16153.185926866756
40073,574821.9755563573,5028.288846167152
40075,649691.3078287857,9957.533247999683
40077,462131.2128415611,4500.665948414326
40079,1017139.9134143508,12361.216597559589
40081,609482.5734025886,8551.47843019032
40083,476053.3467923279,3194.242696806907
40085,328956.42498134356,11735.770202082602
40087,365249.730161162,6112.028338020094
