asset_id,name,STATE,YEAR,sizeBytes,updateTime,bag_fraction,class_key,date_ingested,image_name,postprocessing_date,training_data
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2003,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2003,MT,2003,7628646,2024-01-02T21:10:20.682913Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2004,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2004,MT,2004,7972886,2024-01-02T21:10:22.728163Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2005,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2005,MT,2005,8537419,2024-01-02T21:10:24.363390Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2006,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2006,MT,2006,7981452,2024-01-02T21:10:26.235265Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2007,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2007,MT,2007,8560794,2024-01-02T21:10:28.670253Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2008,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2008,MT,2008,8039171,2024-01-02T21:10:30.348985Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2009,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2009,MT,2009,7855741,2024-01-02T21:10:32.506225Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2010,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2010,MT,2010,8491084,2024-01-02T21:10:34.575654Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2011,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2011,MT,2011,8512988,2024-01-02T21:10:36.738846Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2012,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2012,MT,2012,7103439,2024-01-02T21:10:38.714744Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2013,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2013,MT,2013,8959273,2024-01-02T21:10:40.665308Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2014,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2014,MT,2014,9056660,2024-01-02T21:10:42.726689Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2015,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2015,MT,2015,8822723,2024-01-02T21:10:44.628998Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2016,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2016,MT,2016,9169616,2024-01-02T21:10:46.762869Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2017,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2017,MT,2017,8435119,2024-01-02T21:10:48.839420Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2018,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2018,MT,2018,9528133,2024-01-02T21:10:50.934098Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2019,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2019,MT,2019,9249397,2024-01-02T21:10:52.643767Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2020,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2020,MT,2020,9122974,2024-01-02T21:10:54.297074Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2021,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2021,MT,2021,7774040,2024-01-02T21:10:56.455570Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-15,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2022,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2022,MT,2022,8846026,2024-01-02T21:10:58.561482Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2023-05-05,MT,2023-12-28,users/dgketchum/bands/state/MT_05MAY2023
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2023,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2023,MT,2023,9123036,2024-01-02T21:11:00.355450Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2023-12-19,MT,2023-12-28,users/dgketchum/bands/state/MT_15NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2024,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2024,MT,2024,9288417,2024-11-05T19:40:38.036323Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2024-11-04,MT,2024-11-05,users/dgketchum/bands/state/MT_09MAY2023
projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2025,projects/ee-dgketchum/assets/IrrMapper/version1_2/MT_2025,MT,2025,9677332,2025-12-19T17:32:32.373527Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2025-12-18,MT,2025-12-19,users/dgketchum/bands/state/MT_09MAY2023
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1985,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1985,NM,1985,2483489,2024-01-02T21:11:02.630465Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1986,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1986,NM,1986,3700648,2024-01-02T21:11:04.659933Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1987,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1987,NM,1987,3378794,2024-01-02T21:11:06.923984Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1988,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1988,NM,1988,3917646,2024-01-02T21:11:08.820488Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1989,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1989,NM,1989,3646475,2024-01-02T21:11:10.566434Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1990,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1990,NM,1990,3710001,2024-01-02T21:11:12.722053Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1991,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1991,NM,1991,4364475,2024-01-02T21:11:14.798354Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1992,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1992,NM,1992,3459460,2024-01-02T21:11:16.729933Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1993,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1993,NM,1993,3671477,2024-01-02T21:11:18.659325Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1994,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1994,NM,1994,3305401,2024-01-02T21:11:20.245099Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1995,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1995,NM,1995,3530087,2024-01-02T21:11:22.181267Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1996,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1996,NM,1996,4198056,2024-01-02T21:11:24.190599Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1997,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1997,NM,1997,4184625,2024-01-02T21:11:26.461555Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1998,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1998,NM,1998,3778930,2024-01-02T21:11:28.085611Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1999,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_1999,NM,1999,4445291,2024-01-02T21:11:29.936532Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2000,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2000,NM,2000,3299402,2024-01-02T21:11:32.143592Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2001,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2001,NM,2001,3396066,2024-01-02T21:11:33.821421Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2002,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2002,NM,2002,3179824,2024-01-02T21:11:35.880829Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2003,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2003,NM,2003,2697832,2024-01-02T21:11:37.627816Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2004,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2004,NM,2004,3850275,2024-01-02T21:11:39.723870Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2005,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2005,NM,2005,3419232,2024-01-02T21:11:41.169557Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2006,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2006,NM,2006,4652030,2024-01-02T21:11:43.079366Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2007,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2007,NM,2007,3645182,2024-01-02T21:11:44.921588Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2008,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2008,NM,2008,4266690,2024-01-02T21:11:46.741709Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2009,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2009,NM,2009,3356086,2024-01-02T21:11:48.949723Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2010,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2010,NM,2010,4272750,2024-01-02T21:11:50.935072Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2011,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2011,NM,2011,3078796,2024-01-02T21:11:53.134525Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2012,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2012,NM,2012,2605076,2024-01-02T21:11:55.302553Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2013,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2013,NM,2013,4486590,2024-01-02T21:11:57.205732Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2014,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2014,NM,2014,4549854,2024-01-02T21:11:59.074919Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2015,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2015,NM,2015,4599637,2024-01-02T21:12:00.536923Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2016,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2016,NM,2016,4190348,2024-01-02T21:12:02.337440Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2017,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2017,NM,2017,4977560,2024-01-02T21:12:03.761762Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2018,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2018,NM,2018,4356261,2024-01-02T21:12:05.190359Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2019,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2019,NM,2019,4135878,2024-01-02T21:12:07.221694Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2020,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2020,NM,2020,3500200,2024-01-02T21:12:09.269138Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2021,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2021,NM,2021,8556754,2024-01-02T21:12:10.847650Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2022,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2022,NM,2022,6516410,2024-01-02T21:12:12.881061Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2023-05-05,NM,2023-12-28,users/dgketchum/bands/state/NM_05MAY2023
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2023,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2023,NM,2023,4457584,2024-01-02T21:12:15.149603Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2023-12-19,NM,2023-12-28,users/dgketchum/bands/state/NM_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2024,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2024,NM,2024,4329279,2024-11-05T19:39:14.411639Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2024-11-04,NM,2024-11-05,users/dgketchum/bands/state/NM_09MAY2023
projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2025,projects/ee-dgketchum/assets/IrrMapper/version1_2/NM_2025,NM,2025,6163526,2025-12-19T17:47:32.184877Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2025-12-18,NM,2025-12-19,users/dgketchum/bands/state/NM_09MAY2023
projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1985,projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1985,NV,1985,1881823,2024-01-02T21:12:17.414077Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NV,2023-12-28,users/dgketchum/bands/state/NV_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1986,projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1986,NV,1986,2056851,2024-01-02T21:12:19.207556Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NV,2023-12-28,users/dgketchum/bands/state/NV_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1987,projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1987,NV,1987,1966118,2024-01-02T21:12:21.303726Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NV,2023-12-28,users/dgketchum/bands/state/NV_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1988,projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1988,NV,1988,1887377,2024-01-02T21:12:23.469298Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NV,2023-12-28,users/dgketchum/bands/state/NV_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1989,projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1989,NV,1989,1933725,2024-01-02T21:12:25.162502Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NV,2023-12-28,users/dgketchum/bands/state/NV_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1990,projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1990,NV,1990,1797881,2024-01-02T21:12:26.851687Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NV,2023-12-28,users/dgketchum/bands/state/NV_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1991,projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1991,NV,1991,1892663,2024-01-02T21:12:28.942178Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NV,2023-12-28,users/dgketchum/bands/state/NV_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1992,projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1992,NV,1992,1597099,2024-01-02T21:12:30.741580Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NV,2023-12-28,users/dgketchum/bands/state/NV_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1993,projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1993,NV,1993,1939175,2024-01-02T21:12:32.421531Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NV,2023-12-28,users/dgketchum/bands/state/NV_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1994,projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1994,NV,1994,1888465,2024-01-02T21:12:34.127259Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NV,2023-12-28,users/dgketchum/bands/state/NV_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1995,projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1995,NV,1995,2149179,2024-01-02T21:12:35.771186Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NV,2023-12-28,users/dgketchum/bands/state/NV_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1996,projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1996,NV,1996,2084104,2024-01-02T21:12:37.259949Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NV,2023-12-28,users/dgketchum/bands/state/NV_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1997,projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1997,NV,1997,2146044,2024-01-02T21:12:39.461852Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NV,2023-12-28,users/dgketchum/bands/state/NV_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1998,projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1998,NV,1998,2204474,2024-01-02T21:12:41.545995Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NV,2023-12-28,users/dgketchum/bands/state/NV_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1999,projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_1999,NV,1999,2179175,2024-01-02T21:12:43.681728Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NV,2023-12-28,users/dgketchum/bands/state/NV_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_2000,projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_2000,NV,2000,2110787,2024-01-02T21:12:45.826429Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NV,2023-12-28,users/dgketchum/bands/state/NV_7NOV2021
projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_2001,projects/ee-dgketchum/assets/IrrMapper/version1_2/NV_2001,NV,2001,2039770,2024-01-02T21:12:47.725799Z,0.5,"0: irrigated, 1: rainfed, 2: uncultivated, 3: wetland",2021-11-12,NV,2023-12-28,users/dgketchum/bands/state/NV_7NOV2021
